#,date,time,abs_pres,temp
167,05/19/23,10:00:00 AM,551.246,14.804
168,05/19/23,11:00:00 AM,551.347,15.664
169,05/19/23,12:00:00 PM,551.425,16.332
170,05/19/23,1:00:00 PM,551.513,17.094
171,05/19/23,2:00:00 PM,551.547,17.379
172,05/19/23,3:00:00 PM,551.558,17.475
173,05/19/23,4:00:00 PM,551.624,18.045
174,05/19/23,5:00:00 PM,551.613,17.95
175,05/19/23,6:00:00 PM,551.58,17.665
176,05/19/23,7:00:00 PM,551.58,17.665
177,05/19/23,8:00:00 PM,551.558,17.475
178,05/19/23,9:00:00 PM,551.524,17.189
179,05/19/23,10:00:00 PM,551.502,16.999
180,05/19/23,11:00:00 PM,551.491,16.903
181,05/20/23,12:00:00 AM,551.48,16.808
182,05/20/23,1:00:00 AM,551.469,16.713
183,05/20/23,2:00:00 AM,551.469,16.713
184,05/20/23,3:00:00 AM,551.458,16.618
185,05/20/23,4:00:00 AM,551.458,16.618
186,05/20/23,5:00:00 AM,551.447,16.523
187,05/20/23,6:00:00 AM,551.436,16.427
188,05/20/23,7:00:00 AM,551.436,16.427
189,05/20/23,8:00:00 AM,551.48,16.808
190,05/20/23,9:00:00 AM,551.569,17.57
191,05/20/23,10:00:00 AM,551.702,18.711
192,05/20/23,11:00:00 AM,551.746,19.092
193,05/20/23,12:00:00 PM,551.801,19.567
194,05/20/23,1:00:00 PM,551.845,19.948
195,05/20/23,2:00:00 PM,551.901,20.424
196,05/20/23,3:00:00 PM,551.945,20.805
197,05/20/23,4:00:00 PM,552.045,21.664
198,05/20/23,5:00:00 PM,552.056,21.76
199,05/20/23,6:00:00 PM,552.022,21.473
200,05/20/23,7:00:00 PM,551.967,20.996
201,05/20/23,8:00:00 PM,551.901,20.424
202,05/20/23,9:00:00 PM,551.823,19.758
203,05/20/23,10:00:00 PM,551.779,19.377
204,05/20/23,11:00:00 PM,551.735,18.996
205,05/21/23,12:00:00 AM,551.702,18.711
206,05/21/23,1:00:00 AM,551.702,18.711
207,05/21/23,2:00:00 AM,551.679,18.521
208,05/21/23,3:00:00 AM,551.668,18.426
209,05/21/23,4:00:00 AM,551.657,18.331
210,05/21/23,5:00:00 AM,551.657,18.331
211,05/21/23,6:00:00 AM,551.613,17.95
212,05/21/23,7:00:00 AM,551.558,17.475
213,05/21/23,8:00:00 AM,551.536,17.284
214,05/21/23,9:00:00 AM,551.547,17.379
215,05/21/23,10:00:00 AM,551.635,18.14
216,05/21/23,11:00:00 AM,551.757,19.187
217,05/21/23,12:00:00 PM,551.934,20.71
218,05/21/23,1:00:00 PM,552.045,21.664
219,05/21/23,2:00:00 PM,552.133,22.429
220,05/21/23,3:00:00 PM,552.189,22.908
221,05/21/23,4:00:00 PM,552.178,22.812
222,05/21/23,5:00:00 PM,552.133,22.429
223,05/21/23,6:00:00 PM,552.111,22.238
224,05/21/23,7:00:00 PM,552.022,21.473
225,05/21/23,8:00:00 PM,551.912,20.519
226,05/21/23,9:00:00 PM,551.768,19.282
227,05/21/23,10:00:00 PM,551.591,17.76
228,05/21/23,11:00:00 PM,551.436,16.427
229,05/22/23,12:00:00 AM,551.335,15.569
230,05/22/23,1:00:00 AM,551.213,14.517
